review_id,order_id,customer_id,restaurant_id,rating,review_text,sentiment,review_timestamp,cleaned_review
REV011231,O039702,C01315,R0024,5,Amazing food and excellent quality.,Positive,2026-06-09 04:00:00,amazing food excellent quality
REV011232,O037570,C01028,R0064,5,The food was cold and the delivery was late.,Negative,2026-01-28 00:00:00,food cold delivery late
REV011233,O042774,C04954,R0001,5,Fast delivery and great packaging.,Positive,2026-06-01 16:00:00,fast delivery great packaging
REV011234,O021766,C04312,R0273,5,Really tasty food with generous portions.,Positive,2026-05-17 17:00:00,really tasty food generous portion
REV011235,O041095,C04529,R0050,5,The order arrived quickly and everything was hot.,Positive,2026-02-03 12:00:00,order arrived quickly everything hot
REV011236,O022062,C04445,R0290,5,Fast delivery and great packaging.,Positive,2026-06-10 11:00:00,fast delivery great packaging
REV011237,O029153,C01147,R0216,4,Fast delivery and great packaging.,Positive,2026-04-25 19:00:00,fast delivery great packaging
REV011238,O027790,C04399,R0067,5,The food arrived cold.,Negative,2026-03-22 14:00:00,food arrived cold
REV011239,O049071,C02416,R0113,4,Delivery was fast and the food arrived hot.,Positive,2026-06-15 14:00:00,delivery fast food arrived hot
REV011240,O037172,C00163,R0084,3,Average experience.,Neutral,2026-02-02 10:00:00,average experience
REV011241,O040887,C03812,R0281,5,Delivery was fast and the food arrived hot.,Positive,2026-04-21 03:00:00,delivery fast food arrived hot
REV011242,O042214,C01443,R0276,4,The order arrived quickly and everything was hot.,Positive,2026-03-15 20:00:00,order arrived quickly everything hot
REV011243,O007031,C02094,R0228,5,Great quality and very good service.,Positive,2026-06-04 08:00:00,great quality good service
REV011244,O004839,C00356,R0057,4,Very poor experience with the delivery.,Negative,2026-05-15 01:00:00,poor experience delivery
REV011245,O047919,C01920,R0162,2,The order took too long to arrive.,Negative,2026-03-12 08:00:00,order took long arrive
REV011246,O008825,C00348,R0012,5,The order took too long to arrive.,Negative,2026-01-19 11:00:00,order took long arrive
REV011247,O039821,C03372,R0039,4,Amazing food and excellent quality.,Positive,2026-02-21 16:00:00,amazing food excellent quality
REV011248,O035448,C03704,R0244,4,Great quality and very good service.,Positive,2026-01-11 13:00:00,great quality good service
REV011249,O012222,C04340,R0077,4,Really tasty food with generous portions.,Positive,2026-06-28 01:00:00,really tasty food generous portion
REV011250,O034505,C00587,R0284,2,The packaging was damaged.,Negative,2026-01-13 20:00:00,packaging damaged
REV011251,O020989,C04638,R0199,2,The food was bland and disappointing.,Negative,2026-04-21 14:00:00,food bland disappointing
REV011252,O011767,C01943,R0149,1,The food arrived cold.,Negative,2026-02-01 10:00:00,food arrived cold
REV011253,O030565,C03401,R0230,4,Fast delivery and great packaging.,Positive,2026-05-14 03:00:00,fast delivery great packaging
REV011254,O000454,C01016,R0144,5,The order arrived quickly and everything was hot.,Positive,2026-01-26 14:00:00,order arrived quickly everything hot
REV011255,O029327,C00453,R0300,4,Really tasty food with generous portions.,Positive,2026-01-23 09:00:00,really tasty food generous portion
REV011256,O048419,C04912,R0052,4,Fast delivery and great packaging.,Positive,2026-06-23 12:00:00,fast delivery great packaging
REV011257,O017145,C01824,R0262,4,The food was bland and disappointing.,Negative,2026-01-13 04:00:00,food bland disappointing
REV011258,O007416,C00562,R0212,5,Amazing food and excellent quality.,Positive,2026-01-11 02:00:00,amazing food excellent quality
REV011259,O044390,C00134,R0108,2,The food arrived cold.,Negative,2026-02-01 07:00:00,food arrived cold
REV011260,O001478,C02866,R0300,5,Amazing food and excellent quality.,Positive,2026-05-26 07:00:00,amazing food excellent quality
REV011261,O002853,C04341,R0216,4,Really tasty food with generous portions.,Positive,2026-05-10 19:00:00,really tasty food generous portion
REV011262,O000181,C02733,R0160,5,The food was fresh and flavorful.,Positive,2026-03-08 11:00:00,food fresh flavorful
REV011263,O010283,C01644,R0263,4,The food was delicious and fresh.,Positive,2026-01-14 09:00:00,food delicious fresh
REV011264,O009146,C03094,R0277,4,The food was delicious and fresh.,Positive,2026-01-11 13:00:00,food delicious fresh
REV011265,O049335,C04471,R0001,3,The food was okay.,Neutral,2026-06-20 17:00:00,food okay
REV011266,O033795,C04567,R0101,5,Delivery was fast and the food arrived hot.,Positive,2026-06-10 08:00:00,delivery fast food arrived hot
REV011267,O029372,C00589,R0266,5,The order arrived quickly and everything was hot.,Positive,2026-05-05 08:00:00,order arrived quickly everything hot
REV011268,O012585,C00897,R0280,5,Great quality and very good service.,Positive,2026-01-27 02:00:00,great quality good service
REV011269,O028893,C04009,R0145,4,Really tasty food with generous portions.,Positive,2026-01-23 02:00:00,really tasty food generous portion
REV011270,O046070,C00830,R0129,4,Really tasty food with generous portions.,Positive,2026-06-09 14:00:00,really tasty food generous portion
REV011271,O020562,C02636,R0174,4,Delivery was fast and the food arrived hot.,Positive,2026-01-09 20:00:00,delivery fast food arrived hot
REV011272,O024236,C00309,R0259,5,The food was fresh and flavorful.,Positive,2026-04-18 09:00:00,food fresh flavorful
REV011273,O028646,C03890,R0201,5,Really tasty food with generous portions.,Positive,2026-03-14 15:00:00,really tasty food generous portion
REV011274,O024609,C02812,R0009,4,Really tasty food with generous portions.,Positive,2026-06-22 20:00:00,really tasty food generous portion
REV011275,O025526,C00971,R0256,5,Great quality and very good service.,Positive,2026-05-20 22:00:00,great quality good service
REV011276,O001783,C00803,R0275,5,Excellent experience from start to finish.,Positive,2026-02-08 02:00:00,excellent experience start finish
REV011277,O042982,C02473,R0130,5,Delivery was fast and the food arrived hot.,Positive,2026-04-10 01:00:00,delivery fast food arrived hot
REV011278,O047612,C03483,R0237,3,The food was decent.,Neutral,2026-01-24 10:00:00,food decent
REV011279,O039303,C00808,R0169,5,Excellent experience from start to finish.,Positive,2026-02-01 08:00:00,excellent experience start finish
REV011280,O000022,C02067,R0280,5,Amazing food and excellent quality.,Positive,2026-05-07 13:00:00,amazing food excellent quality
REV011281,O013940,C03342,R0273,3,Average experience.,Neutral,2026-05-23 21:00:00,average experience
REV011282,O049725,C00477,R0162,4,The food was cold and the delivery was late.,Negative,2026-06-20 06:00:00,food cold delivery late
REV011283,O025716,C01699,R0039,4,Excellent experience from start to finish.,Positive,2026-06-21 08:00:00,excellent experience start finish
REV011284,O009004,C04972,R0141,3,The order was okay overall.,Neutral,2026-04-01 12:00:00,order okay overall
REV011285,O028514,C03290,R0160,2,The food arrived cold.,Negative,2026-01-21 11:00:00,food arrived cold
REV011286,O030445,C00663,R0189,5,The order arrived quickly and everything was hot.,Positive,2026-06-20 05:00:00,order arrived quickly everything hot
REV011287,O047334,C03152,R0119,5,The order arrived quickly and everything was hot.,Positive,2026-05-30 05:00:00,order arrived quickly everything hot
REV011288,O019110,C01142,R0236,4,Fast delivery and great packaging.,Positive,2026-03-03 00:00:00,fast delivery great packaging
REV011289,O007946,C03581,R0190,2,The food arrived cold.,Negative,2026-03-15 10:00:00,food arrived cold
REV011290,O045013,C04615,R0278,3,Nothing special about the order.,Neutral,2026-02-13 06:00:00,nothing special order
REV011291,O002834,C02987,R0065,5,Excellent experience from start to finish.,Positive,2026-05-13 05:00:00,excellent experience start finish
REV011292,O034884,C01685,R0152,4,The order arrived quickly and everything was hot.,Positive,2026-06-27 15:00:00,order arrived quickly everything hot
REV011293,O036345,C01296,R0148,3,Food quality was average.,Neutral,2026-07-01 17:00:00,food quality average
REV011294,O027770,C00082,R0188,2,The order took too long to arrive.,Negative,2026-03-12 09:00:00,order took long arrive
REV011295,O042389,C00640,R0265,5,Really tasty food with generous portions.,Positive,2026-03-09 05:00:00,really tasty food generous portion
REV011296,O031993,C04781,R0197,5,The food was fresh and flavorful.,Positive,2026-04-05 15:00:00,food fresh flavorful
REV011297,O003338,C02410,R0132,3,The order was okay overall.,Neutral,2026-06-10 08:00:00,order okay overall
REV011298,O045707,C04333,R0017,4,The order arrived quickly and everything was hot.,Positive,2026-03-20 11:00:00,order arrived quickly everything hot
REV011299,O002559,C04047,R0163,2,The order was delayed for a long time.,Negative,2026-06-06 23:00:00,order delayed long time
REV011300,O044290,C03928,R0018,4,Fast delivery and great packaging.,Positive,2026-06-25 20:00:00,fast delivery great packaging
REV011301,O047408,C00080,R0239,4,Really tasty food with generous portions.,Positive,2026-04-21 20:00:00,really tasty food generous portion
REV011302,O010941,C03037,R0033,3,The packaging was damaged.,Negative,2026-04-02 14:00:00,packaging damaged
REV011303,O042627,C01264,R0239,5,The food was delicious and fresh.,Positive,2026-05-04 13:00:00,food delicious fresh
REV011304,O016425,C02159,R0284,4,The order arrived quickly and everything was hot.,Positive,2026-05-21 19:00:00,order arrived quickly everything hot
REV011305,O021285,C01116,R0007,4,Really tasty food with generous portions.,Positive,2026-06-28 22:00:00,really tasty food generous portion
REV011306,O021880,C00318,R0190,5,Great quality and very good service.,Positive,2026-05-23 06:00:00,great quality good service
REV011307,O033346,C03815,R0200,4,Very poor experience with the delivery.,Negative,2026-03-18 00:00:00,poor experience delivery
REV011308,O027070,C04656,R0275,2,The order took too long to arrive.,Negative,2026-01-09 13:00:00,order took long arrive
REV011309,O027905,C04593,R0262,5,Great quality and very good service.,Positive,2026-01-26 07:00:00,great quality good service
REV011310,O010307,C02108,R0278,2,Very poor experience with the delivery.,Negative,2026-06-09 02:00:00,poor experience delivery
REV011311,O035430,C02622,R0188,4,The food was fresh and flavorful.,Positive,2026-02-20 16:00:00,food fresh flavorful
REV011312,O019225,C00937,R0030,4,Everything was perfect and well packed.,Positive,2026-04-13 12:00:00,everything perfect well packed
REV011313,O021863,C02922,R0297,2,The packaging was damaged.,Negative,2026-02-24 10:00:00,packaging damaged
REV011314,O014354,C00208,R0087,5,Amazing food and excellent quality.,Positive,2026-06-22 06:00:00,amazing food excellent quality
REV011315,O042997,C00690,R0052,2,The order was delayed for a long time.,Negative,2026-01-15 15:00:00,order delayed long time
REV011316,O007041,C00933,R0266,5,Really tasty food with generous portions.,Positive,2026-02-28 23:00:00,really tasty food generous portion
REV011317,O026784,C03362,R0164,5,Amazing food and excellent quality.,Positive,2026-03-13 01:00:00,amazing food excellent quality
REV011318,O025039,C02784,R0282,4,The food was fresh and flavorful.,Positive,2026-04-13 10:00:00,food fresh flavorful
REV011319,O002592,C01291,R0265,1,The food was cold and the delivery was late.,Negative,2026-05-06 10:00:00,food cold delivery late
REV011320,O043652,C02953,R0030,3,The food was decent.,Neutral,2026-04-16 22:00:00,food decent
REV011321,O019652,C00276,R0122,5,Great quality and very good service.,Positive,2026-04-01 10:00:00,great quality good service
REV011322,O049751,C04716,R0140,2,My order was missing an item.,Negative,2026-02-08 11:00:00,order missing item
REV011323,O039067,C00067,R0233,3,Everything was perfect and well packed.,Positive,2026-05-26 17:00:00,everything perfect well packed
REV011324,O018146,C02179,R0159,3,It was an ordinary experience.,Neutral,2026-05-28 00:00:00,ordinary experience
REV011325,O030334,C01109,R0193,5,The order took too long to arrive.,Negative,2026-03-06 16:00:00,order took long arrive
REV011326,O001173,C04733,R0122,5,Delivery was fast and the food arrived hot.,Positive,2026-05-22 09:00:00,delivery fast food arrived hot
REV011327,O031237,C03792,R0284,3,I received the wrong item.,Negative,2026-06-15 23:00:00,received wrong item
REV011328,O023607,C02329,R0207,2,Very poor experience with the delivery.,Negative,2026-01-31 12:00:00,poor experience delivery
REV011329,O013357,C03371,R0036,3,The food was okay.,Neutral,2026-01-02 16:00:00,food okay
REV011330,O046157,C04119,R0070,3,Overall it was satisfactory.,Neutral,2026-03-10 06:00:00,overall satisfactory
REV011331,O000425,C02294,R0168,4,The food was delicious and fresh.,Positive,2026-04-23 20:00:00,food delicious fresh
REV011332,O013059,C00811,R0197,5,Amazing food and excellent quality.,Positive,2026-06-20 11:00:00,amazing food excellent quality
REV011333,O040113,C01880,R0107,2,Great quality and very good service.,Positive,2026-04-16 06:00:00,great quality good service
REV011334,O021811,C01273,R0106,5,Excellent experience from start to finish.,Positive,2026-05-11 14:00:00,excellent experience start finish
REV011335,O041068,C00330,R0157,4,Amazing food and excellent quality.,Positive,2026-02-13 04:00:00,amazing food excellent quality
REV011336,O009848,C00411,R0207,4,The delivery was very late.,Negative,2026-06-27 10:00:00,delivery late
REV011337,O034246,C02280,R0063,3,Amazing food and excellent quality.,Positive,2026-04-07 02:00:00,amazing food excellent quality
REV011338,O018704,C00408,R0247,4,Everything was perfect and well packed.,Positive,2026-04-19 13:00:00,everything perfect well packed
REV011339,O036028,C04117,R0161,3,The order was okay overall.,Neutral,2026-03-30 01:00:00,order okay overall
REV011340,O047207,C04592,R0142,4,Everything was perfect and well packed.,Positive,2026-01-08 00:00:00,everything perfect well packed
REV011341,O013541,C00797,R0207,2,The food was bland and disappointing.,Negative,2026-06-04 01:00:00,food bland disappointing
REV011342,O036512,C00329,R0176,3,The food arrived cold.,Negative,2026-06-18 12:00:00,food arrived cold
REV011343,O012347,C03872,R0258,3,My order was missing an item.,Negative,2026-03-27 02:00:00,order missing item
REV011344,O044293,C00053,R0096,1,The food was cold and the delivery was late.,Negative,2026-04-17 08:00:00,food cold delivery late
REV011345,O030051,C02598,R0203,3,I received the wrong item.,Negative,2026-03-29 07:00:00,received wrong item
